equipo_ganador,equipo_primera_sangre,asesinatos_dif,asistencias_dif,nivel_dif,minions_dif,torretas_dif,dragones_dif,heraldos_dif
0,0,9,6,0.40000000000000036,59,0,1,1
1,0,-2,-5,-0.20000000000000018,-28,0,-1,0
1,1,-7,-8,-0.7999999999999998,-28,0,-1,-1
0,0,3,4,-0.20000000000000018,22,0,-1,0
1,1,-4,-6,0.20000000000000018,-29,0,-1,0
1,0,0,2,-0.20000000000000018,-44,0,1,-1
0,0,6,8,0.5999999999999996,44,1,1,1
1,0,-2,-1,-0.39999999999999947,-47,0,0,0
1,1,-11,-13,-1.0,4,0,-1,0
1,0,10,8,0.5999999999999996,42,0,1,0
0,1,-6,-7,-0.20000000000000018,19,0,0,0
0,0,-1,-2,-0.20000000000000018,34,0,-1,1
1,1,-2,-3,-0.20000000000000018,35,0,1,0
1,1,1,-1,0.0,-20,0,-1,1
0,0,3,11,0.0,22,0,-1,0
0,0,3,3,0.0,14,0,1,0
0,0,5,3,0.20000000000000018,23,0,-1,0
0,0,8,8,0.7999999999999998,23,1,1,0
1,0,-1,4,-0.20000000000000018,34,0,0,-1
1,0,6,14,0.40000000000000036,-46,0,1,-1
1,1,-2,-4,-0.20000000000000018,-37,0,1,0
0,0,-1,-3,0.0,-16,0,-1,1
1,1,0,0,0.20000000000000018,17,0,-1,1
1,0,4,5,0.20000000000000018,0,0,-1,0
0,0,8,3,0.5999999999999996,2,0,1,1
0,1,-2,2,0.0,3,0,0,0
0,1,1,-1,0.0,34,0,0,0
0,0,-2,-1,-0.6000000000000005,-28,0,-1,-1
1,0,-4,2,-0.40000000000000036,26,1,-1,1
1,0,-3,-2,-1.0,-21,0,-1,-1
1,1,-1,-1,-0.20000000000000018,18,0,-1,-1
0,0,1,1,0.0,29,0,-1,1
1,1,1,-3,0.0,-51,0,1,0
0,0,4,5,1.0,49,1,1,0
1,1,-4,-3,-0.40000000000000036,-4,0,-1,-1
0,0,-1,0,-0.40000000000000036,-2,0,1,-1
0,0,2,0,0.20000000000000018,28,0,1,0
0,0,-2,-5,0.20000000000000018,33,0,-1,0
1,0,-4,-5,-0.20000000000000018,-4,0,-1,-1
1,0,-2,3,-0.40000000000000036,-9,1,1,0
1,0,3,8,-0.40000000000000036,-8,0,1,-1
0,0,5,4,1.0,16,0,1,1
1,0,-1,0,0.0,-5,0,1,-1
0,0,-1,-6,0.0,29,0,-1,0
1,0,4,4,0.6000000000000005,-12,1,-1,1
1,0,-1,1,-0.20000000000000018,-16,0,1,0
0,1,4,6,0.6000000000000005,-2,0,1,0
0,0,-1,0,0.20000000000000018,26,0,0,0
0,0,-1,-1,0.0,26,0,-1,0
0,1,-5,-11,0.0,42,0,-1,0
0,0,-3,-8,0.0,-5,0,-1,-1
0,1,-6,-10,-0.20000000000000018,59,0,-1,0
1,0,-2,-7,-0.20000000000000018,-17,0,-1,-1
0,1,0,-1,0.40000000000000036,3,0,0,0
0,1,-3,-14,-0.20000000000000018,3,0,0,1
1,1,-2,-2,-0.20000000000000018,-25,0,1,0
1,1,3,2,0.40000000000000036,8,1,-1,1
0,0,0,-1,-0.20000000000000018,-5,0,1,0
1,1,0,-1,0.0,28,0,-1,0
1,1,4,4,0.5999999999999996,20,0,0,1
0,0,3,3,0.40000000000000036,10,0,1,0
1,1,1,5,0.0,-44,0,-1,0
1,1,-6,-4,-0.20000000000000018,28,0,-1,1
0,0,-1,-3,-0.20000000000000018,-11,0,-1,0
1,1,-6,-7,-0.40000000000000036,-76,0,1,0
0,1,3,0,0.0,-30,0,1,1
0,0,0,-2,-0.20000000000000018,27,0,-1,-1
0,1,-2,-1,0.0,8,0,1,0
0,1,-4,-4,-0.5999999999999996,-92,0,0,0
1,1,5,4,0.5999999999999996,49,-1,1,-1
1,0,1,0,-0.40000000000000036,2,0,-1,0
0,0,12,7,1.0,38,0,1,1
0,0,1,1,0.20000000000000018,-23,0,1,0
0,1,2,-1,0.20000000000000018,29,0,0,0
0,0,-1,-1,0.0,10,0,1,0
1,1,-7,-2,-0.7999999999999998,-25,0,-1,-1
1,1,4,7,0.40000000000000036,-2,0,1,0
1,0,2,9,-0.20000000000000018,-6,0,1,-1
0,0,-3,-6,-0.20000000000000018,-31,0,1,0
1,0,-3,-4,-0.6000000000000005,-7,0,0,0
1,1,-4,-5,-0.40000000000000036,-20,0,-1,0
0,1,0,4,0.20000000000000018,4,0,1,0
1,0,-3,-1,-0.40000000000000036,-22,-1,0,-1
1,1,-4,-5,-0.40000000000000036,-2,0,1,0
1,0,2,5,0.20000000000000018,-32,0,-1,1
1,0,-5,-10,0.20000000000000018,-28,0,0,0
0,0,-1,-1,-0.20000000000000018,11,0,0,0
0,0,-1,-5,-0.40000000000000036,-17,0,-1,1
0,0,6,2,0.40000000000000036,13,0,0,-1
1,0,-4,-5,-0.20000000000000018,5,0,0,0
1,0,-6,-11,-0.20000000000000018,-5,0,-1,0
0,0,-3,-3,-0.40000000000000036,-13,0,1,0
1,0,-5,-5,-0.20000000000000018,-33,0,1,0
0,0,1,1,-0.20000000000000018,-1,0,-1,1
1,0,6,9,0.40000000000000036,7,0,-1,0
1,1,-9,-7,-1.0,-28,0,0,0
0,1,3,3,0.39999999999999947,22,0,-1,0
1,1,-5,-3,-0.40000000000000036,-16,0,0,-1
1,1,-5,-8,0.20000000000000018,-9,0,1,0
0,1,1,-3,0.20000000000000018,22,0,1,1
0,1,0,4,0.39999999999999947,-12,0,0,0
1,0,-1,-6,-0.20000000000000018,-43,0,1,1
1,0,-2,3,-1.0,-36,-1,-1,-1
1,0,-6,-3,-1.0,-6,0,-1,0
0,0,1,1,0.20000000000000018,19,0,1,-1
0,0,-2,-7,-0.40000000000000036,-5,0,-1,-1
1,1,-1,0,0.0,-12,0,-1,-1
0,0,-3,-3,0.0,72,1,0,1
1,1,-1,-2,-0.5999999999999996,-15,0,0,0
1,1,-2,-1,-0.40000000000000036,-31,0,-1,1
0,0,5,11,0.40000000000000036,5,0,1,0
0,0,6,10,0.20000000000000018,37,0,1,0
0,1,-2,-8,0.20000000000000018,12,0,-1,0
1,0,4,4,0.20000000000000018,34,0,0,0
1,1,-6,-11,0.0,-12,0,-1,-1
1,1,1,3,-0.39999999999999947,-17,0,1,-1
1,1,-4,-8,-0.20000000000000018,-6,0,-1,0
0,0,6,2,0.0,-7,0,1,0
1,0,0,-7,0.20000000000000018,15,0,-1,1
1,0,-3,-4,-0.39999999999999947,-2,0,-1,-1
0,1,-2,-4,-0.20000000000000018,7,0,-1,0
0,0,-6,-13,-0.39999999999999947,-5,0,1,0
0,0,3,2,0.20000000000000018,-65,0,-1,0
0,0,0,0,0.0,1,0,1,1
0,0,2,9,0.40000000000000036,-12,0,1,-1
1,0,-8,-7,-0.40000000000000036,-7,0,-1,0
1,0,0,0,0.0,2,0,1,0
0,0,0,2,0.20000000000000018,6,0,0,0
0,1,1,6,-0.20000000000000018,-30,0,0,-1
1,0,-4,-7,-0.5999999999999996,-4,0,1,-1
0,0,4,4,0.6000000000000005,40,0,0,0
0,0,7,6,0.6000000000000005,18,0,1,0
0,0,3,9,0.0,-6,0,0,0
0,0,1,1,0.20000000000000018,25,0,-1,1
1,1,-4,-3,0.0,5,0,-1,0
1,1,-3,-3,-0.20000000000000018,58,0,0,0
1,1,0,-1,-0.20000000000000018,23,0,1,0
0,0,4,1,1.2000000000000002,99,0,1,0
1,0,7,5,0.5999999999999996,2,1,-1,0
0,0,2,5,0.40000000000000036,26,0,1,1
1,0,-6,-6,-0.20000000000000018,20,0,-1,-1
1,1,-5,-5,-0.20000000000000018,35,0,0,-1
0,1,-3,-3,0.0,8,0,1,0
0,0,3,6,0.20000000000000018,16,0,0,0
0,0,-2,-5,-0.40000000000000036,-38,0,0,0
0,1,-4,-6,-0.6000000000000005,-44,0,-1,0
1,1,-1,-7,-0.20000000000000018,39,0,1,-1
1,0,-2,0,-0.7999999999999998,-13,0,-1,0
0,0,5,8,0.20000000000000018,-10,0,1,1
0,1,3,5,0.40000000000000036,54,0,1,1
1,0,-4,-2,-0.40000000000000036,0,0,-1,0
0,0,6,17,0.20000000000000018,63,0,1,0
1,1,-1,-1,0.0,23,0,-1,1
0,0,9,8,0.7999999999999998,26,0,1,0
0,0,4,5,-0.20000000000000018,22,0,1,-1
0,1,1,2,0.20000000000000018,5,0,1,0
1,1,-7,-3,-0.20000000000000018,-52,0,-1,0
1,0,3,4,0.0,-38,0,1,0
0,1,5,9,1.1999999999999993,17,0,0,1
1,1,-6,-4,-0.6000000000000005,-30,0,-1,0
0,1,1,2,0.40000000000000036,34,0,0,0
1,1,-2,-6,0.20000000000000018,34,-1,1,-1
1,0,-1,-4,0.20000000000000018,-1,0,1,0
1,0,2,-2,0.20000000000000018,-21,0,-1,0
1,1,-4,-3,-0.6000000000000005,-32,0,0,1
0,1,-6,-13,-0.20000000000000018,5,0,0,0
0,0,7,6,0.6000000000000005,41,0,1,-1
0,1,1,0,0.40000000000000036,68,0,-1,-1
1,0,-1,1,-0.40000000000000036,-30,0,-1,-1
1,1,5,6,0.5999999999999996,42,0,0,0
1,1,-3,-4,-0.20000000000000018,-32,0,-1,-1
1,1,-3,-6,-0.40000000000000036,-26,0,0,0
0,0,6,0,0.40000000000000036,31,0,1,0
0,1,-2,-3,-0.20000000000000018,-1,0,1,-1
0,1,5,1,1.1999999999999993,28,0,1,1
0,1,-3,-4,-0.20000000000000018,12,0,1,0
1,0,-5,-9,-0.20000000000000018,-2,-1,-1,0
0,0,1,0,0.0,-19,0,-1,-1
1,1,-1,-4,0.20000000000000018,12,0,-1,1
0,1,-2,6,-0.40000000000000036,-45,0,1,-1
0,1,1,1,0.20000000000000018,-39,0,-1,0
0,0,2,6,0.20000000000000018,-2,0,-1,0
0,0,-1,1,-0.40000000000000036,-1,0,1,0
1,1,-6,0,-0.7999999999999998,-4,0,0,0
0,1,5,7,0.40000000000000036,6,0,1,0
1,1,-1,-3,0.20000000000000018,28,0,-1,0
0,0,-5,2,-0.8000000000000007,-49,0,1,0
1,0,1,0,0.0,0,0,0,0
1,1,-9,-14,-0.39999999999999947,7,0,-1,0
0,1,0,-5,0.0,-41,0,0,0
1,1,-2,0,0.0,-22,0,-1,0
0,0,11,14,1.0,49,1,1,0
0,0,3,1,0.40000000000000036,23,-1,1,-1
1,1,-1,-6,0.0,16,0,1,0
0,1,2,3,0.40000000000000036,22,0,1,-1
0,0,-1,-2,-0.20000000000000018,-22,0,-1,0
0,1,-4,-2,-0.39999999999999947,-29,0,0,0
1,1,-6,-6,-0.6000000000000005,5,0,0,0
0,0,1,-1,-0.20000000000000018,-8,2,-1,1
1,1,-6,-7,-1.2000000000000002,-20,0,-1,0
0,0,5,1,0.20000000000000018,39,0,1,1
0,0,0,-4,0.40000000000000036,7,0,1,1
1,0,4,4,0.0,-13,0,-1,-1
1,0,-1,-4,0.6000000000000005,-6,0,-1,1
0,1,1,3,0.0,35,0,0,0
0,0,7,6,0.20000000000000018,-36,0,1,-1
1,1,-6,-7,-0.7999999999999998,11,0,0,0
1,1,-3,-2,-0.20000000000000018,-22,0,0,0
0,0,-2,-5,0.0,-3,0,-1,0
1,1,0,2,-0.5999999999999996,-10,0,0,0
0,1,-1,-3,0.20000000000000018,62,0,1,0
0,0,1,-3,-0.20000000000000018,16,0,-1,-1
0,1,-1,-1,0.20000000000000018,21,0,1,1
1,1,-2,-4,0.0,35,0,-1,1
1,0,2,-1,0.0,-3,0,1,0
0,0,10,11,0.8000000000000007,-20,1,0,1
1,0,2,4,0.40000000000000036,2,0,1,0
0,1,-3,-8,0.6000000000000005,5,0,1,1
0,1,-1,-3,0.0,17,1,1,1
1,1,-1,-1,-0.20000000000000018,-8,0,-1,0
0,1,-2,-1,0.0,7,-1,-1,0
1,1,2,-3,0.0,-13,0,1,1
1,1,-3,-1,-0.20000000000000018,-4,0,-1,0
1,1,-5,-8,-0.6000000000000005,-38,0,-1,1
1,1,-4,-6,-1.0,-48,0,-1,0
1,0,1,1,0.20000000000000018,20,0,1,0
0,1,0,0,-0.20000000000000018,-20,0,1,0
0,0,-5,-6,0.0,26,0,-1,1
1,1,2,6,-0.40000000000000036,4,0,1,0
0,0,-1,-4,-0.20000000000000018,14,0,-1,0
1,1,-8,-6,-0.7999999999999998,-29,0,-1,0
0,1,-3,-2,0.0,-11,0,1,0
0,0,5,9,0.40000000000000036,26,0,1,0
1,1,0,2,0.0,-35,0,-1,0
1,0,2,4,0.20000000000000018,-7,0,0,0
0,1,5,2,0.40000000000000036,70,0,0,0
1,0,1,1,-0.20000000000000018,-37,0,1,0
1,1,-3,-6,-0.20000000000000018,12,0,-1,0
1,0,-4,-9,-1.2000000000000002,-48,0,-1,0
0,0,5,8,0.7999999999999998,53,0,-1,0
1,0,-1,-4,-0.40000000000000036,-37,0,1,0
1,1,-5,-10,-0.20000000000000018,-27,0,1,0
1,1,-3,-4,-0.20000000000000018,-9,0,0,0
0,1,2,0,0.6000000000000005,35,0,-1,1
1,0,2,9,0.5999999999999996,87,0,-1,0
0,0,0,2,0.20000000000000018,31,0,1,-1
0,1,3,3,1.0,53,0,1,0
1,0,1,-1,0.1999999999999993,15,0,0,-1
1,1,1,4,0.20000000000000018,-36,0,-1,1
1,1,-6,-2,-1.2000000000000002,-65,0,0,0
0,0,4,10,0.20000000000000018,17,0,-1,0
0,0,1,1,0.6000000000000005,26,0,1,0
0,1,4,2,-0.20000000000000018,14,0,1,0
0,0,9,16,1.7999999999999998,58,0,1,0
1,1,-2,0,0.0,61,0,1,0
0,0,8,13,0.7999999999999998,48,0,0,0
1,1,-4,-5,-0.40000000000000036,-22,0,-1,1
1,1,-3,-4,-0.8000000000000007,-54,0,-1,-1
1,0,-2,3,-0.40000000000000036,-41,0,-1,-1
1,0,0,1,-0.20000000000000018,-2,0,0,0
0,1,2,3,0.6000000000000005,6,0,1,0
0,1,-1,0,0.0,21,0,1,-1
1,0,0,-3,0.0,-5,0,0,1
0,1,-2,-2,-0.40000000000000036,36,0,0,0
1,1,-5,-6,-1.0,-27,0,-1,-1
0,1,1,5,-0.20000000000000018,-5,0,1,0
1,0,7,12,0.20000000000000018,-43,0,1,0
1,1,-1,0,0.0,8,0,0,0
1,1,-2,-7,0.0,7,0,-1,0
1,0,-1,-3,-0.40000000000000036,-10,0,-1,0
1,1,-1,4,-0.20000000000000018,-29,0,1,0
1,1,-3,-7,0.0,-35,0,-1,0
0,1,-6,-9,-0.6000000000000005,14,0,1,0
1,1,-3,-4,0.40000000000000036,11,0,-1,-1
0,0,2,9,0.40000000000000036,37,0,0,1
1,0,4,4,0.6000000000000005,-5,0,1,0
0,1,3,3,0.8000000000000007,35,0,1,1
0,0,2,-1,0.20000000000000018,22,0,1,0
0,0,5,6,0.40000000000000036,30,0,1,0
1,1,-7,-8,-1.0,-48,0,1,0
0,1,0,0,0.40000000000000036,69,2,1,1
1,1,5,7,0.8000000000000007,42,0,1,0
0,0,4,8,-0.20000000000000018,37,0,1,0
1,0,-1,4,-0.40000000000000036,23,0,0,1
0,0,6,8,0.40000000000000036,20,0,1,0
0,0,5,8,1.2000000000000002,87,0,1,0
1,1,-9,-8,-0.40000000000000036,-13,-2,0,-1
0,0,6,9,0.7999999999999998,33,0,1,0
0,1,-5,-6,0.20000000000000018,-36,0,-1,0
0,1,-5,-5,-1.0,-58,0,-1,0
0,0,5,5,0.40000000000000036,-10,0,-1,1
1,0,1,-1,0.20000000000000018,-2,0,0,0
1,0,0,-6,-0.20000000000000018,-10,0,-1,1
1,1,4,5,0.20000000000000018,22,0,0,0
1,0,0,1,0.0,-9,0,1,0
1,0,-1,1,-0.40000000000000036,-38,0,1,0
1,0,-2,-2,-0.40000000000000036,-22,0,-1,0
0,0,6,9,0.20000000000000018,20,0,-1,0
1,0,0,3,-0.20000000000000018,-14,0,0,-1
1,1,-7,-13,-0.40000000000000036,9,0,-1,0
1,0,-9,-12,-1.0,1,0,1,-1
1,0,-7,-8,-0.7999999999999998,-59,0,-1,0
0,1,2,5,-0.20000000000000018,31,0,0,0
1,0,-2,-8,0.0,-4,0,-1,0
1,0,3,1,0.20000000000000018,5,0,1,1
1,1,-4,-9,-0.7999999999999998,-5,0,-1,0
0,0,3,3,0.40000000000000036,9,0,1,0
0,1,-4,-5,0.0,42,0,-1,-1
1,0,5,6,0.20000000000000018,42,0,-1,0
0,0,8,9,1.0,60,0,1,1
1,1,-4,-10,-0.20000000000000018,30,0,-1,0
0,0,-2,1,-0.40000000000000036,-17,0,-1,0
0,0,-1,2,-0.40000000000000036,8,0,-1,0
1,1,-5,-5,-0.40000000000000036,-35,0,0,-1
1,0,-4,-4,-0.40000000000000036,-70,0,1,1
1,0,5,6,1.0,44,0,0,0
1,1,0,-3,0.39999999999999947,-17,0,1,1
0,0,6,11,0.7999999999999998,-10,0,-1,1
1,0,-2,-7,0.0,-1,0,0,0
0,0,-1,1,0.0,-28,0,-1,0
1,0,0,0,-0.20000000000000018,20,0,-1,0
1,1,-3,-3,0.0,-2,0,-1,1
0,0,2,8,-0.20000000000000018,7,0,1,0
0,0,6,9,0.8000000000000007,54,0,1,1
0,1,1,4,0.6000000000000005,3,0,1,0
0,1,3,8,0.0,5,0,1,0
0,1,6,3,1.2000000000000002,111,2,-1,1
1,1,-3,-7,-0.5999999999999996,17,0,-1,-1
1,0,3,2,0.40000000000000036,0,0,0,0
1,1,0,-2,-0.5999999999999996,-19,0,1,0
1,1,-4,-14,-0.40000000000000036,-17,0,0,-1
1,0,0,0,-0.20000000000000018,-51,0,-1,1
0,0,1,1,-0.20000000000000018,-15,0,1,-1
0,1,4,11,0.0,-5,0,1,0
1,1,-5,-4,-0.40000000000000036,-3,0,-1,0
1,1,-4,-5,-0.40000000000000036,-43,0,0,0
1,1,1,1,0.0,21,0,0,0
0,0,4,1,0.40000000000000036,48,0,0,0
1,0,2,3,0.20000000000000018,17,0,-1,0
1,1,-2,-6,0.20000000000000018,17,0,-1,0
0,0,-2,1,0.0,-11,0,1,0
1,1,2,2,0.20000000000000018,32,0,-1,0
0,1,-3,-8,-0.6000000000000005,27,0,1,0
1,1,-4,-9,-0.40000000000000036,-90,-1,-1,-1
0,0,-2,-5,-0.20000000000000018,35,0,-1,0
1,0,0,1,-0.20000000000000018,-25,0,1,0
1,1,-3,2,0.0,-15,0,-1,0
1,0,-2,1,-0.40000000000000036,11,0,-1,0
1,1,-3,-4,-0.20000000000000018,-47,0,-1,0
1,0,1,3,0.0,-44,0,1,0
0,0,5,4,0.0,4,0,1,0
1,1,-1,1,-0.20000000000000018,-35,0,0,0
1,0,1,1,-0.20000000000000018,34,0,0,0
1,0,0,-1,-0.39999999999999947,15,0,-1,0
1,0,-4,-2,-0.7999999999999998,-46,0,1,0
1,0,4,14,0.5999999999999996,38,0,0,0
1,0,3,2,0.0,12,0,-1,0
1,1,-3,-3,-0.20000000000000018,-9,0,-1,-1
1,0,-4,-6,-0.40000000000000036,5,0,-1,0
1,0,3,10,0.0,-3,0,0,-1
0,1,-2,-2,-0.6000000000000005,-30,0,1,0
1,1,-5,-8,-0.40000000000000036,-10,0,0,0
0,1,5,3,0.40000000000000036,-8,0,1,0
0,1,0,3,-0.20000000000000018,-43,0,-1,0
0,1,0,-2,-0.20000000000000018,13,0,-1,0
1,1,-10,-6,-1.3999999999999995,-58,0,0,0
0,1,0,4,-0.40000000000000036,-9,0,0,0
0,1,-1,-5,-0.20000000000000018,25,0,0,-1
1,1,-1,-5,0.0,-34,0,0,1
0,1,0,4,0.0,-45,0,-1,1
1,1,-1,-3,-0.40000000000000036,-13,0,-1,-1
0,0,0,-9,0.20000000000000018,28,0,0,-1
0,0,1,4,0.0,10,0,-1,-1
0,1,-2,-7,0.20000000000000018,-25,0,-1,0
1,1,-2,0,-0.20000000000000018,8,0,-1,0
0,0,6,8,0.40000000000000036,19,0,1,0
0,1,0,-4,0.20000000000000018,15,0,-1,0
1,1,-3,-10,-0.6000000000000005,4,0,0,0
1,0,3,-1,0.6000000000000005,-2,0,-1,0
0,1,0,1,0.0,-1,0,-1,0
1,1,-10,-14,-0.40000000000000036,-45,0,-1,-1
0,0,9,13,0.7999999999999998,22,0,1,1
1,1,-9,-6,-0.7999999999999998,2,0,0,-1
0,1,2,6,0.0,-43,-1,0,0
0,0,3,0,0.0,8,0,0,0
1,1,-6,-11,-0.20000000000000018,9,0,0,1
1,1,-3,-2,0.0,16,0,-1,0
1,0,1,-4,0.0,3,-1,-1,1
1,1,2,0,0.20000000000000018,26,0,1,0
0,1,-2,-10,-0.6000000000000005,-10,0,1,0
0,0,-4,-11,-0.39999999999999947,7,0,-1,1
0,0,5,1,0.8000000000000007,46,1,1,0
1,0,9,20,0.40000000000000036,2,0,1,0
1,1,-6,-7,-0.5999999999999996,-59,0,-1,0
1,1,-4,-1,-0.20000000000000018,17,0,0,0
1,1,-6,-2,-0.8000000000000007,-35,0,0,-1
1,0,0,2,0.5999999999999996,8,0,1,0
1,0,-1,1,-0.40000000000000036,-23,0,0,0
0,0,6,8,0.40000000000000036,-38,0,-1,0
0,1,3,5,0.20000000000000018,-36,-1,0,1
1,0,4,1,0.20000000000000018,41,0,-1,0
0,0,1,3,0.20000000000000018,-22,0,1,0
1,0,1,-4,0.0,-23,0,0,-1
1,1,-7,-18,-0.40000000000000036,-13,0,1,1
1,1,-7,-11,0.0,34,0,0,0
0,0,2,4,0.20000000000000018,53,0,-1,0
1,0,1,4,-0.20000000000000018,-46,0,1,1
1,1,-7,-11,-0.20000000000000018,37,0,-1,1
1,1,-1,-1,0.0,-6,0,-1,0
0,0,7,5,0.20000000000000018,43,0,-1,0
1,1,-8,-7,-1.3999999999999995,-52,0,-1,1
1,1,-2,-4,-0.20000000000000018,13,0,1,0
0,0,3,4,0.40000000000000036,1,0,1,-1
0,0,1,-2,-0.20000000000000018,44,0,-1,0
1,1,-9,-11,-1.0,-58,0,0,-1
0,1,-5,-17,0.0,13,0,-1,0
0,0,1,1,0.40000000000000036,13,0,1,0
0,1,7,9,1.1999999999999993,48,0,1,0
0,1,4,11,0.40000000000000036,-13,0,-1,0
1,0,11,14,0.20000000000000018,-18,0,1,0
0,1,1,2,0.0,-4,0,1,0
0,0,1,-2,0.40000000000000036,41,0,-1,0
1,0,2,0,0.6000000000000005,57,0,-1,0
0,0,-2,0,-0.20000000000000018,18,0,1,-1
0,0,2,2,0.0,6,0,1,0
1,0,1,-1,-0.20000000000000018,-9,0,0,0
1,1,-14,-19,-1.2000000000000002,-36,-1,-1,-1
1,0,-1,-2,-0.6000000000000005,-2,0,1,1
1,1,6,6,0.8000000000000007,5,0,0,1
0,0,3,6,0.40000000000000036,42,0,0,0
1,0,2,3,0.0,13,0,-1,0
0,0,6,13,0.20000000000000018,-15,0,1,0
0,0,-1,-2,-0.20000000000000018,20,0,1,0
0,0,6,7,0.0,36,0,-1,0
0,0,2,-4,-0.20000000000000018,-17,0,-1,0
1,0,-6,-6,-0.6000000000000005,-17,0,1,0
1,1,-6,-3,-1.0,-32,0,0,0
0,1,0,-2,0.20000000000000018,17,0,1,0
1,0,0,-1,-0.40000000000000036,-28,0,-1,1
1,1,9,9,0.7999999999999998,44,0,0,0
1,0,4,3,-0.20000000000000018,-15,0,-1,0
0,0,1,5,0.0,2,0,1,0
0,0,6,12,0.40000000000000036,-6,0,1,0
1,0,2,-3,0.5999999999999996,4,0,1,-1
0,1,1,1,-0.20000000000000018,8,0,1,0
1,0,0,1,-0.20000000000000018,13,0,1,0
0,0,10,9,1.3999999999999995,63,0,-1,0
1,0,1,0,0.0,18,0,0,-1
0,0,8,13,1.0,41,0,1,0
1,0,-3,-1,-0.20000000000000018,-19,0,0,0
0,1,1,5,0.40000000000000036,-31,0,1,0
1,0,-2,1,-0.20000000000000018,-10,0,0,0
1,0,-4,-3,-1.2000000000000002,-66,0,-1,0
1,1,-7,-6,-0.7999999999999998,5,-1,1,-1
1,0,1,-1,0.0,4,0,-1,1
1,1,4,2,0.0,0,0,-1,0
1,1,-8,-14,-0.6000000000000005,-21,0,-1,0
1,1,2,1,0.0,-31,0,-1,0
1,1,-1,-6,0.0,41,0,1,0
1,0,-2,-4,-0.20000000000000018,-12,0,-1,-1
0,1,5,8,0.20000000000000018,2,0,1,0
0,0,8,2,0.40000000000000036,55,0,0,0
0,0,3,0,0.40000000000000036,45,0,1,0
1,0,0,-2,-0.40000000000000036,30,0,1,0
1,1,-2,2,0.20000000000000018,-48,0,-1,0
1,0,-1,-10,0.20000000000000018,28,1,-1,1
0,0,-4,-4,0.0,1,0,-1,0
0,0,3,-2,0.6000000000000005,44,2,1,1
1,1,-2,1,-0.40000000000000036,-41,0,-1,0
1,0,0,-2,0.0,-36,0,-1,-1
0,1,0,-5,-0.20000000000000018,-36,0,0,0
1,0,-3,-2,-0.40000000000000036,7,0,0,0
0,1,4,-1,0.40000000000000036,17,0,1,0
0,0,11,10,0.5999999999999996,-19,0,1,1
0,0,6,8,0.20000000000000018,-13,0,-1,0
1,1,3,7,0.7999999999999998,-3,0,-1,0
0,0,10,14,0.40000000000000036,47,0,1,0
1,0,1,0,-0.20000000000000018,35,0,0,0
1,0,1,0,0.0,31,1,-1,1
1,1,-4,-4,-0.1999999999999993,-34,0,-1,1
1,0,-1,-4,-0.20000000000000018,5,0,-1,0
0,0,5,8,0.40000000000000036,11,0,1,0
0,0,-2,0,0.0,13,0,0,0
1,0,-2,1,-0.6000000000000005,-1,0,-1,0
1,1,-3,2,-0.40000000000000036,-26,0,-1,-1
1,1,-2,-3,-0.40000000000000036,-13,0,-1,0
0,0,6,5,0.20000000000000018,-8,0,-1,-1
1,0,-6,-6,-1.4000000000000004,-56,0,-1,0
1,1,0,-3,0.40000000000000036,9,0,1,0
0,0,1,-4,0.40000000000000036,19,0,1,0
1,0,-1,0,-0.20000000000000018,-33,0,1,0
0,0,-1,-5,-0.40000000000000036,-11,0,1,0
0,1,1,2,0.20000000000000018,8,0,1,0
1,1,-9,-5,-0.8000000000000007,-59,0,-1,-1
0,1,1,-6,0.0,56,0,1,1
1,1,3,4,0.40000000000000036,11,0,1,0
0,0,4,4,0.39999999999999947,49,0,0,0
1,1,-5,-1,-0.40000000000000036,10,0,0,-1
1,1,0,-3,-0.40000000000000036,16,0,-1,-1
1,1,-11,-13,-0.8000000000000007,11,0,-1,0
1,1,-6,-4,-0.5999999999999996,-27,0,-1,0
1,0,-3,-5,0.0,-39,0,1,0
1,1,-2,-8,0.0,41,0,0,0
1,1,-6,-9,-0.5999999999999996,-12,0,0,0
0,1,6,5,0.6000000000000005,-13,0,1,1
1,0,2,0,0.40000000000000036,-3,0,0,1
0,0,4,3,1.0,21,0,-1,0
0,0,5,5,0.0,31,0,-1,0
1,1,-12,-14,-1.1999999999999993,-45,0,-1,1
1,0,-4,2,-0.6000000000000005,-47,0,-1,0
1,1,-2,-3,0.0,-47,0,-1,1
0,1,0,4,0.20000000000000018,26,0,-1,1
1,0,4,3,0.0,10,0,-1,0
1,0,6,4,0.39999999999999947,-15,0,-1,0
0,0,7,7,0.0,7,0,-1,1
1,1,0,0,0.40000000000000036,17,0,-1,0
1,1,0,0,0.0,-6,0,0,0
0,1,3,4,0.40000000000000036,30,0,1,0
1,1,-6,-7,-0.40000000000000036,-4,0,-1,1
1,0,2,6,0.20000000000000018,3,0,0,0
0,0,3,4,0.6000000000000005,46,0,1,0
1,0,5,1,0.1999999999999993,17,0,-1,0
1,1,-5,-5,-0.40000000000000036,-10,0,0,0
0,1,4,5,0.20000000000000018,33,0,1,0
0,1,2,-1,-0.20000000000000018,30,0,1,0
1,1,1,2,-0.20000000000000018,24,0,-1,0
1,1,-9,-9,-1.0,-32,0,-1,0
0,1,-1,2,0.0,-24,0,0,0
0,1,0,1,0.0,-27,0,0,0
